,mlb_name,pitch_type,quality,ball_pct,strike_pct,foul_pct,in_play_pct,pitch_count,avg_qual,pitch_name
3664,Mark Leiter,CH,0.06122994652406427,0.3850267379679144,0.20855614973262032,0.1925133689839572,0.21390374331550802,187.0,0.12765397399004674,Changeup
3678,Mark Leiter,CU,0.27399999999999985,0.36153846153846153,0.3923076923076923,0.12307692307692308,0.12307692307692308,130.0,0.17778582610313318,Curveball
3689,Mark Leiter,SL,-0.04821428571428571,0.48214285714285715,0.17857142857142858,0.125,0.21428571428571427,56.0,0.20810453817692648,Slider
5155,Michael Fulmer,FF,0.1456764295676445,0.3584379358437936,0.2649930264993027,0.20781032078103207,0.16875871687587168,717.0,0.1603646846323446,Four-seam Fastball
5160,Michael Fulmer,CH,0.16192949907235768,0.35064935064935066,0.287569573283859,0.15213358070500926,0.20964749536178107,539.0,0.12765397399004674,Changeup
5163,Michael Fulmer,SL,0.16567073170731772,0.3978658536585366,0.2896341463414634,0.14939024390243902,0.16310975609756098,656.0,0.20810453817692648,Slider
5174,Michael Fulmer,FT,0.043752535496957304,0.3275862068965517,0.2302231237322515,0.18255578093306288,0.25963488843813387,986.0,0.09296613721316117,Two-seam Fastball
6628,Michael Fulmer,KC,0.09285714285714286,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.14285714285714285,14.0,0.20281804454510868,Knuckle-curve
8067,Tyler Wilson,FT,-0.017450980392156847,0.35294117647058826,0.19607843137254902,0.1568627450980392,0.29411764705882354,51.0,0.09296613721316117,Two-seam Fastball
8068,Tyler Wilson,FF,0.12573643410852714,0.3953488372093023,0.27906976744186046,0.15503875968992248,0.17054263565891473,129.0,0.1603646846323446,Four-seam Fastball
8083,Tyler Wilson,CU,0.06285714285714288,0.35714285714285715,0.23214285714285715,0.16071428571428573,0.25,56.0,0.17778582610313318,Curveball
8107,Tyler Wilson,CH,-0.022222222222222206,0.5555555555555556,0.2222222222222222,0.05555555555555555,0.16666666666666666,18.0,0.12765397399004674,Changeup
8331,Mike Pelfrey,SI,0.0931994047619065,0.37202380952380953,0.26413690476190477,0.17559523809523808,0.18824404761904762,1344.0,0.11394481591195386,Sinker
8335,Mike Pelfrey,SL,0.028381294964028688,0.539568345323741,0.20503597122302158,0.1223021582733813,0.13309352517985612,278.0,0.20810453817692648,Slider
8336,Mike Pelfrey,FS,0.06509677419354833,0.3903225806451613,0.22903225806451613,0.15161290322580645,0.22903225806451613,310.0,0.16232061961128993,Sinking Fastball
8360,Mike Pelfrey,CU,0.2228947368421054,0.4619883040935672,0.3742690058479532,0.07602339181286549,0.08771929824561403,342.0,0.17778582610313318,Curveball
8430,Mike Pelfrey,FF,0.10333333333333333,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.3333333333333333,12.0,0.1603646846323446,Four-seam Fastball
10617,Jayson Aquino,FF,0.16888888888888884,0.4358974358974359,0.36752136752136755,0.06837606837606838,0.1282051282051282,117.0,0.1603646846323446,Four-seam Fastball
10619,Jayson Aquino,FC,0.18036363636363645,0.2727272727272727,0.2909090909090909,0.21818181818181817,0.21818181818181817,55.0,0.1565383301837312,Cutter
10631,Jayson Aquino,CU,-0.015789473684210516,0.47368421052631576,0.21052631578947367,0.10526315789473684,0.21052631578947367,19.0,0.17778582610313318,Curveball
10641,Jayson Aquino,CH,0.10355555555555558,0.3111111111111111,0.24444444444444444,0.17777777777777778,0.26666666666666666,45.0,0.12765397399004674,Changeup
10854,Warwick Saupold,FF,0.06243432574430802,0.36427320490367776,0.2224168126094571,0.21015761821366025,0.2031523642732049,571.0,0.1603646846323446,Four-seam Fastball
10855,Warwick Saupold,CH,0.1060493827160494,0.345679012345679,0.2345679012345679,0.20987654320987653,0.20987654320987653,81.0,0.12765397399004674,Changeup
10856,Warwick Saupold,SL,0.10618528610354189,0.4223433242506812,0.23978201634877383,0.16621253405994552,0.17166212534059946,367.0,0.20810453817692648,Slider
10859,Warwick Saupold,FT,0.19282051282051288,0.41025641025641024,0.38461538461538464,0.07692307692307693,0.1282051282051282,39.0,0.09296613721316117,Two-seam Fastball
10861,Warwick Saupold,CU,0.03701219512195128,0.5121951219512195,0.21341463414634146,0.12804878048780488,0.14634146341463414,164.0,0.17778582610313318,Curveball
12076,Logan Verrett,FF,0.23804347826086963,0.32608695652173914,0.34782608695652173,0.17391304347826086,0.15217391304347827,46.0,0.1603646846323446,Four-seam Fastball
12077,Logan Verrett,SL,0.25092592592592594,0.2777777777777778,0.3888888888888889,0.1111111111111111,0.2222222222222222,54.0,0.20810453817692648,Slider
12078,Logan Verrett,FT,-0.14333333333333328,0.4,0.16666666666666666,0.1,0.3333333333333333,30.0,0.09296613721316117,Two-seam Fastball
12096,Logan Verrett,CH,0.25000000000000006,0.3125,0.3125,0.1875,0.1875,16.0,0.12765397399004674,Changeup
12230,Edward Mujica,FF,0.02260869565217396,0.2608695652173913,0.30434782608695654,0.08695652173913043,0.34782608695652173,23.0,0.1603646846323446,Four-seam Fastball
12231,Edward Mujica,FS,0.14000000000000018,0.3076923076923077,0.2692307692307692,0.21153846153846154,0.21153846153846154,52.0,0.16232061961128993,Sinking Fastball
12314,Richard Rodriguez,FF,0.23535483870967727,0.2967741935483871,0.33548387096774196,0.1870967741935484,0.18064516129032257,155.0,0.1603646846323446,Four-seam Fastball
12318,Richard Rodriguez,SL,0.143013698630137,0.4794520547945205,0.3287671232876712,0.0547945205479452,0.136986301369863,73.0,0.20810453817692648,Slider
12542,Donnie Hart,SI,0.061838440111420465,0.40668523676880225,0.2618384401114206,0.12534818941504178,0.20612813370473537,359.0,0.11394481591195386,Sinker
12547,Donnie Hart,SL,0.26403041825095075,0.33840304182509506,0.3688212927756654,0.13307984790874525,0.1596958174904943,263.0,0.20810453817692648,Slider
12550,Donnie Hart,CH,-0.09103174603174595,0.3888888888888889,0.15079365079365079,0.15079365079365079,0.30952380952380953,126.0,0.12765397399004674,Changeup
13290,Oliver Drake,FF,0.17196696696696837,0.3633633633633634,0.27927927927927926,0.2012012012012012,0.15615615615615616,666.0,0.1603646846323446,Four-seam Fastball
13291,Oliver Drake,FS,0.207366666666668,0.37,0.3283333333333333,0.14166666666666666,0.16,600.0,0.16232061961128993,Sinking Fastball
14361,Oliver Drake,CU,0.23361111111111116,0.4166666666666667,0.3611111111111111,0.1111111111111111,0.1111111111111111,36.0,0.17778582610313318,Curveball
14592,Bruce Rondon,FF,0.10829787234042523,0.44680851063829785,0.23404255319148937,0.19148936170212766,0.1276595744680851,282.0,0.1603646846323446,Four-seam Fastball
14598,Bruce Rondon,SL,0.3686363636363637,0.2777777777777778,0.40404040404040403,0.18181818181818182,0.13636363636363635,198.0,0.20810453817692648,Slider
14604,Bruce Rondon,CH,0.12794871794871804,0.48717948717948717,0.23076923076923078,0.1794871794871795,0.10256410256410256,39.0,0.12765397399004674,Changeup
15112,Stefan Crichton,SI,-0.03288590604026839,0.38926174496644295,0.18120805369127516,0.18791946308724833,0.24161073825503357,149.0,0.11394481591195386,Sinker
15119,Stefan Crichton,SL,0.18666666666666673,0.41975308641975306,0.345679012345679,0.08641975308641975,0.14814814814814814,81.0,0.20810453817692648,Slider
15163,Stefan Crichton,FF,-0.08499999999999999,0.5625,0.0625,0.25,0.125,16.0,0.1603646846323446,Four-seam Fastball
15358,Madison Bumgarner,FF,0.10316666666666617,0.3458333333333333,0.25416666666666665,0.18333333333333332,0.21666666666666667,240.0,0.1603646846323446,Four-seam Fastball
15367,Madison Bumgarner,CU,0.20989361702127618,0.3191489361702128,0.3120567375886525,0.1702127659574468,0.19858156028368795,282.0,0.17778582610313318,Curveball
15378,Madison Bumgarner,CH,-0.00882352941176465,0.45098039215686275,0.21568627450980393,0.12745098039215685,0.20588235294117646,102.0,0.12765397399004674,Changeup
15390,Madison Bumgarner,FT,0.11694570135746564,0.3552036199095023,0.28054298642533937,0.167420814479638,0.19683257918552036,442.0,0.09296613721316117,Two-seam Fastball
15392,Madison Bumgarner,FC,0.20727272727272858,0.2909090909090909,0.28484848484848485,0.23939393939393938,0.18484848484848485,660.0,0.1565383301837312,Cutter
17091,Rookie Davis,FF,0.1898989898989894,0.2895622895622896,0.2996632996632997,0.21212121212121213,0.19865319865319866,297.0,0.1603646846323446,Four-seam Fastball
17092,Rookie Davis,SL,0.15216216216216216,0.47297297297297297,0.3108108108108108,0.08108108108108109,0.13513513513513514,74.0,0.20810453817692648,Slider
17093,Rookie Davis,FT,0.04844036697247717,0.47706422018348627,0.22935779816513763,0.14678899082568808,0.14678899082568808,109.0,0.09296613721316117,Two-seam Fastball
17100,Rookie Davis,FC,-0.024631578947368348,0.5263157894736842,0.17894736842105263,0.12631578947368421,0.16842105263157894,95.0,0.1565383301837312,Cutter
17113,Rookie Davis,CH,-0.06692307692307685,0.6153846153846154,0.20512820512820512,0.02564102564102564,0.15384615384615385,39.0,0.12765397399004674,Changeup
17146,Rookie Davis,CU,0.21875000000000006,0.5625,0.375,0.0625,0.0,16.0,0.17778582610313318,Curveball
17721,Roberto  Gomez,FF,0.016000000000000018,0.36666666666666664,0.1,0.3333333333333333,0.2,30.0,0.1603646846323446,Four-seam Fastball
17723,Roberto  Gomez,CU,0.2108695652173914,0.34782608695652173,0.41304347826086957,0.043478260869565216,0.1956521739130435,46.0,0.17778582610313318,Curveball
17724,Roberto  Gomez,SL,0.3485294117647055,0.22058823529411764,0.4852941176470588,0.08823529411764706,0.20588235294117646,68.0,0.20810453817692648,Slider
17733,Roberto  Gomez,SI,0.11431654676258984,0.2805755395683453,0.23741007194244604,0.2446043165467626,0.23741007194244604,139.0,0.11394481591195386,Sinker
17741,Roberto  Gomez,CH,0.15750000000000003,0.5833333333333334,0.3333333333333333,0.0,0.08333333333333333,12.0,0.12765397399004674,Changeup
18016,Clayton Blackburn,FF,-0.048367346938775514,0.30612244897959184,0.14285714285714285,0.22448979591836735,0.32653061224489793,49.0,0.1603646846323446,Four-seam Fastball
18017,Clayton Blackburn,CU,-0.07454545454545453,0.5,0.22727272727272727,0.09090909090909091,0.18181818181818182,22.0,0.17778582610313318,Curveball
18024,Clayton Blackburn,CH,0.08080000000000012,0.28,0.22,0.24,0.26,50.0,0.12765397399004674,Changeup
18028,Clayton Blackburn,FT,-0.06666666666666664,0.25,0.08333333333333333,0.3333333333333333,0.3333333333333333,12.0,0.09296613721316117,Two-seam Fastball
18156,Sal Romano,FF,0.1161152694610789,0.35254491017964074,0.2791916167664671,0.17739520958083832,0.19086826347305388,1336.0,0.1603646846323446,Four-seam Fastball
18158,Sal Romano,SL,0.1198577235772356,0.41260162601626016,0.266260162601626,0.12804878048780488,0.19308943089430894,492.0,0.20810453817692648,Slider
18193,Sal Romano,CU,0.2170491803278688,0.45901639344262296,0.36065573770491804,0.08196721311475409,0.09836065573770492,61.0,0.17778582610313318,Curveball
18207,Sal Romano,CH,0.0017518248175182644,0.5401459854014599,0.19708029197080293,0.11678832116788321,0.145985401459854,137.0,0.12765397399004674,Changeup
20182,Steven Okert,FF,0.16826086956521713,0.33695652173913043,0.27717391304347827,0.20108695652173914,0.18478260869565216,184.0,0.1603646846323446,Four-seam Fastball
20183,Steven Okert,SL,0.2698260869565213,0.3739130434782609,0.34782608695652173,0.16521739130434782,0.11304347826086956,115.0,0.20810453817692648,Slider
20189,Steven Okert,FT,0.1503947368421054,0.32894736842105265,0.25,0.23684210526315788,0.18421052631578946,76.0,0.09296613721316117,Two-seam Fastball
20193,Steven Okert,FC,0.10820000000000012,0.37,0.24,0.21,0.18,100.0,0.1565383301837312,Cutter
20227,Steven Okert,CH,-0.12999999999999995,0.5,0.1,0.15,0.25,20.0,0.12765397399004674,Changeup
20677,Wandy Peralta,FF,0.05979797979797953,0.3823953823953824,0.21933621933621933,0.19047619047619047,0.2077922077922078,693.0,0.1603646846323446,Four-seam Fastball
20678,Wandy Peralta,CH,0.31920152091254794,0.3269961977186312,0.40304182509505704,0.09125475285171103,0.17870722433460076,263.0,0.12765397399004674,Changeup
20688,Wandy Peralta,SL,0.23437125748503085,0.41916167664670656,0.3592814371257485,0.09580838323353294,0.12574850299401197,334.0,0.20810453817692648,Slider
21969,Kyle Crick,FF,0.2423548387096778,0.33548387096774196,0.3096774193548387,0.21935483870967742,0.13548387096774195,310.0,0.1603646846323446,Four-seam Fastball
21970,Kyle Crick,FC,0.16184210526315748,0.3157894736842105,0.23684210526315788,0.27631578947368424,0.17105263157894737,228.0,0.1565383301837312,Cutter
21971,Kyle Crick,SL,0.20547619047618998,0.43452380952380953,0.30952380952380953,0.16071428571428573,0.09523809523809523,168.0,0.20810453817692648,Slider
22032,Kyle Crick,CH,-0.0333333333333333,0.4444444444444444,0.16666666666666666,0.1388888888888889,0.25,36.0,0.12765397399004674,Changeup
22132,Kyle Crick,FT,-0.2899999999999999,0.55,0.05,0.05,0.35,20.0,0.09296613721316117,Two-seam Fastball
22733,Barrett Astin,CH,-0.028000000000000004,0.52,0.16,0.16,0.16,25.0,0.12765397399004674,Changeup
22734,Barrett Astin,SL,-0.045357142857142825,0.39285714285714285,0.17857142857142858,0.14285714285714285,0.2857142857142857,28.0,0.20810453817692648,Slider
22741,Barrett Astin,FF,-0.10749999999999997,0.55,0.05,0.25,0.15,20.0,0.1603646846323446,Four-seam Fastball
22746,Barrett Astin,SI,-0.015066666666666671,0.44,0.17333333333333334,0.2,0.18666666666666668,75.0,0.11394481591195386,Sinker
22890,Cory Gearrin,SI,0.0874132947976879,0.38439306358381503,0.273121387283237,0.13872832369942195,0.203757225433526,692.0,0.11394481591195386,Sinker
22891,Cory Gearrin,SL,0.27593818984547563,0.40397350993377484,0.36423841059602646,0.12582781456953643,0.10596026490066225,453.0,0.20810453817692648,Slider
22892,Cory Gearrin,CH,0.12514285714285714,0.38571428571428573,0.2642857142857143,0.17857142857142858,0.17142857142857143,140.0,0.12765397399004674,Changeup
24176,Alejandro Chacin,CH,0.14285714285714296,0.5714285714285714,0.2857142857142857,0.07142857142857142,0.07142857142857142,28.0,0.12765397399004674,Changeup
24178,Alejandro Chacin,FF,0.1977777777777779,0.37037037037037035,0.35185185185185186,0.16666666666666666,0.1111111111111111,54.0,0.1603646846323446,Four-seam Fastball
24188,Alejandro Chacin,CU,0.15208333333333346,0.3125,0.2916666666666667,0.1875,0.20833333333333334,48.0,0.17778582610313318,Curveball
24244,Alejandro Chacin,FT,-0.05307692307692306,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.3076923076923077,13.0,0.09296613721316117,Two-seam Fastball
24321,Derek Law,FF,0.06683371298405426,0.3553530751708428,0.24829157175398633,0.16173120728929385,0.23462414578587698,439.0,0.1603646846323446,Four-seam Fastball
24322,Derek Law,CH,0.16191780821917817,0.4246575342465753,0.3150684931506849,0.1095890410958904,0.1506849315068493,73.0,0.12765397399004674,Changeup
24324,Derek Law,CU,0.13912790697674396,0.4883720930232558,0.313953488372093,0.0872093023255814,0.11046511627906977,172.0,0.17778582610313318,Curveball
24335,Derek Law,SL,0.29988023952095766,0.3532934131736527,0.41916167664670656,0.09580838323353294,0.1317365269461078,167.0,0.20810453817692648,Slider
25172,Lucas Luetge,FC,0.056666666666666685,0.4666666666666667,0.2,0.2,0.13333333333333333,15.0,0.1565383301837312,Cutter
25199,Neil Ramirez,FF,0.17678787878787827,0.34545454545454546,0.2545454545454545,0.2545454545454545,0.14545454545454545,165.0,0.1603646846323446,Four-seam Fastball
25200,Neil Ramirez,SL,0.29721973094170423,0.3632286995515695,0.39461883408071746,0.1210762331838565,0.1210762331838565,223.0,0.20810453817692648,Slider
25206,Neil Ramirez,CU,0.1398399999999999,0.376,0.352,0.08,0.192,125.0,0.17778582610313318,Curveball
25233,Neil Ramirez,FT,0.1758620689655168,0.3850574712643678,0.26436781609195403,0.22988505747126436,0.1206896551724138,174.0,0.09296613721316117,Two-seam Fastball
25891,Kevin Shackelford,FF,0.09316406249999958,0.37109375,0.21484375,0.23046875,0.18359375,256.0,0.1603646846323446,Four-seam Fastball
25892,Kevin Shackelford,SL,0.39628571428571496,0.27755102040816326,0.44081632653061226,0.15918367346938775,0.12244897959183673,245.0,0.20810453817692648,Slider
25912,Kevin Shackelford,FC,0.01115384615384615,0.41025641025641024,0.16666666666666666,0.21794871794871795,0.20512820512820512,78.0,0.1565383301837312,Cutter
25923,Kevin Shackelford,FT,-0.005121951219512189,0.4634146341463415,0.17073170731707318,0.1951219512195122,0.17073170731707318,41.0,0.09296613721316117,Two-seam Fastball
26511,Seth Lugo,FT,0.10799539170506887,0.3986175115207373,0.2534562211981567,0.1774193548387097,0.17050691244239632,434.0,0.09296613721316117,Two-seam Fastball
26512,Seth Lugo,FF,0.19365765765765863,0.34774774774774775,0.3045045045045045,0.1927927927927928,0.15495495495495495,555.0,0.1603646846323446,Four-seam Fastball
26516,Seth Lugo,FC,0.11126050420168075,0.29411764705882354,0.2773109243697479,0.15126050420168066,0.2773109243697479,119.0,0.1565383301837312,Cutter
26522,Seth Lugo,CH,0.08499999999999994,0.30319148936170215,0.25,0.16489361702127658,0.28191489361702127,188.0,0.12765397399004674,Changeup
26527,Seth Lugo,SL,0.163333333333333,0.35784313725490197,0.3284313725490196,0.11764705882352941,0.19607843137254902,204.0,0.20810453817692648,Slider
26534,Seth Lugo,CU,0.15658959537572237,0.3352601156069364,0.3179190751445087,0.1416184971098266,0.20520231213872833,346.0,0.17778582610313318,Curveball
28357,Kyle Kendrick,SI,0.08277777777777787,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.2222222222222222,72.0,0.11394481591195386,Sinker
28358,Kyle Kendrick,FC,-0.054615384615384586,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.23076923076923078,13.0,0.1565383301837312,Cutter
28359,Kyle Kendrick,FS,0.024545454545454568,0.13636363636363635,0.18181818181818182,0.22727272727272727,0.45454545454545453,22.0,0.16232061961128993,Sinking Fastball
28366,Kyle Kendrick,SL,0.010232558139534888,0.5116279069767442,0.2558139534883721,0.023255813953488372,0.20930232558139536,43.0,0.20810453817692648,Slider
28511,Fernando Abad,FF,0.03756756756756761,0.44594594594594594,0.18468468468468469,0.18468468468468469,0.18468468468468469,222.0,0.1603646846323446,Four-seam Fastball
28512,Fernando Abad,FT,-0.04563535911602198,0.47513812154696133,0.143646408839779,0.1878453038674033,0.19337016574585636,181.0,0.09296613721316117,Two-seam Fastball
28513,Fernando Abad,CH,0.1445086705202309,0.37572254335260113,0.28901734104046245,0.14450867052023122,0.1907514450867052,173.0,0.12765397399004674,Changeup
28514,Fernando Abad,KC,0.36119170984455956,0.26424870466321243,0.48186528497409326,0.14507772020725387,0.10880829015544041,193.0,0.20281804454510868,Knuckle-curve
29280,Rafael Montero,FF,0.1527593818984562,0.37748344370860926,0.2924944812362031,0.17108167770419427,0.15894039735099338,906.0,0.1603646846323446,Four-seam Fastball
29281,Rafael Montero,FT,0.15655786350148335,0.3560830860534125,0.2522255192878338,0.2314540059347181,0.16023738872403562,337.0,0.09296613721316117,Two-seam Fastball
29286,Rafael Montero,SL,0.21232851985559673,0.37906137184115524,0.33393501805054154,0.1371841155234657,0.14981949458483754,554.0,0.20810453817692648,Slider
29301,Rafael Montero,CH,0.10907990314769979,0.3922518159806295,0.24213075060532688,0.16464891041162227,0.2009685230024213,413.0,0.12765397399004674,Changeup
31490,Noe Ramirez,CU,0.1827027027027021,0.4189189189189189,0.3581081081081081,0.0945945945945946,0.12837837837837837,148.0,0.17778582610313318,Curveball
31491,Noe Ramirez,CH,0.17473988439306323,0.35260115606936415,0.2658959537572254,0.1907514450867052,0.1907514450867052,173.0,0.12765397399004674,Changeup
31492,Noe Ramirez,SI,0.24648648648648636,0.2972972972972973,0.28378378378378377,0.2972972972972973,0.12162162162162163,74.0,0.11394481591195386,Sinker
31704,Noe Ramirez,FT,0.31548387096774155,0.28225806451612906,0.41935483870967744,0.14516129032258066,0.1532258064516129,124.0,0.09296613721316117,Two-seam Fastball
32009,Robby Scott,SI,0.13632978723404196,0.35638297872340424,0.28191489361702127,0.18085106382978725,0.18085106382978725,188.0,0.11394481591195386,Sinker
32010,Robby Scott,CH,0.010833333333333344,0.5,0.16666666666666666,0.19444444444444445,0.1388888888888889,36.0,0.12765397399004674,Changeup
32012,Robby Scott,CU,0.1755023923444972,0.45454545454545453,0.2966507177033493,0.1291866028708134,0.11961722488038277,209.0,0.17778582610313318,Curveball
32016,Robby Scott,FF,0.18956521739130414,0.30434782608695654,0.2732919254658385,0.2360248447204969,0.18633540372670807,161.0,0.1603646846323446,Four-seam Fastball
32603,Josh Edgin,SL,0.09923076923076903,0.37435897435897436,0.2512820512820513,0.15384615384615385,0.2205128205128205,195.0,0.20810453817692648,Slider
32605,Josh Edgin,CU,0.1875833333333333,0.3416666666666667,0.2916666666666667,0.16666666666666666,0.2,120.0,0.17778582610313318,Curveball
32607,Josh Edgin,FF,0.15616788321167865,0.3759124087591241,0.31386861313868614,0.14233576642335766,0.1678832116788321,274.0,0.1603646846323446,Four-seam Fastball
32620,Josh Edgin,CH,-0.105625,0.625,0.0625,0.25,0.0625,16.0,0.12765397399004674,Changeup
33216,Brandon Workman,FC,0.11711627906976707,0.4,0.26046511627906976,0.14883720930232558,0.19069767441860466,215.0,0.1565383301837312,Cutter
33224,Brandon Workman,KC,0.2486206896551722,0.3931034482758621,0.4068965517241379,0.0896551724137931,0.1103448275862069,145.0,0.20281804454510868,Knuckle-curve
33247,Brandon Workman,FF,0.12410358565737008,0.29880478087649404,0.24701195219123506,0.23107569721115537,0.22310756972111553,251.0,0.1603646846323446,Four-seam Fastball
33827,Kyle Martin,SI,-0.113125,0.25,0.1875,0.1875,0.375,16.0,0.11394481591195386,Sinker
33829,Kyle Martin,CH,0.07000000000000002,0.5333333333333333,0.2,0.2,0.06666666666666667,15.0,0.12765397399004674,Changeup
33869,Hansel Robles,SL,0.13334545454545468,0.44,0.3090909090909091,0.10181818181818182,0.14909090909090908,275.0,0.20810453817692648,Slider
33870,Hansel Robles,FT,0.20132505175983578,0.34368530020703936,0.32298136645962733,0.17598343685300208,0.15734989648033126,483.0,0.09296613721316117,Two-seam Fastball
33877,Hansel Robles,FF,0.14373873873873863,0.3783783783783784,0.24774774774774774,0.22072072072072071,0.15315315315315314,222.0,0.1603646846323446,Four-seam Fastball
33883,Hansel Robles,CH,0.051595744680851076,0.44680851063829785,0.24468085106382978,0.11702127659574468,0.19148936170212766,94.0,0.12765397399004674,Changeup
34943,Bryan Mitchell,FF,0.10043388429752013,0.3739669421487603,0.2768595041322314,0.1487603305785124,0.20041322314049587,484.0,0.1603646846323446,Four-seam Fastball
34944,Bryan Mitchell,CU,-0.0014336917562723533,0.44802867383512546,0.1935483870967742,0.14695340501792115,0.2114695340501792,279.0,0.17778582610313318,Curveball
34946,Bryan Mitchell,FC,-0.041443850267379664,0.41711229946524064,0.20320855614973263,0.11229946524064172,0.26737967914438504,187.0,0.1565383301837312,Cutter
34990,Bryan Mitchell,FT,0.01355932203389832,0.3559322033898305,0.1694915254237288,0.2542372881355932,0.22033898305084745,59.0,0.09296613721316117,Two-seam Fastball
35490,Bryan Mitchell,CH,0.016666666666666677,0.5277777777777778,0.25,0.08333333333333333,0.1388888888888889,36.0,0.12765397399004674,Changeup
35988,Alec Asher,FT,0.16800000000000037,0.32954545454545453,0.3181818181818182,0.16818181818181818,0.18409090909090908,440.0,0.09296613721316117,Two-seam Fastball
35989,Alec Asher,FF,0.03649425287356333,0.42528735632183906,0.19540229885057472,0.20114942528735633,0.1781609195402299,174.0,0.1603646846323446,Four-seam Fastball
35992,Alec Asher,CU,0.17246753246753205,0.42207792207792205,0.2987012987012987,0.13636363636363635,0.14285714285714285,154.0,0.17778582610313318,Curveball
35994,Alec Asher,FC,0.08368159203980101,0.44776119402985076,0.23880597014925373,0.15422885572139303,0.15920398009950248,201.0,0.1565383301837312,Cutter
35997,Alec Asher,CH,0.08659090909090914,0.4659090909090909,0.2727272727272727,0.07954545454545454,0.18181818181818182,88.0,0.12765397399004674,Changeup
37045,Tyler Clippard,CH,0.2300631578947378,0.30736842105263157,0.31157894736842107,0.2063157894736842,0.17473684210526316,475.0,0.12765397399004674,Changeup
37046,Tyler Clippard,FF,0.2760370370370382,0.3425925925925926,0.34074074074074073,0.20185185185185187,0.11481481481481481,540.0,0.1603646846323446,Four-seam Fastball
37050,Tyler Clippard,FS,0.0996551724137927,0.5057471264367817,0.25287356321839083,0.11206896551724138,0.12931034482758622,348.0,0.16232061961128993,Sinking Fastball
38408,Nick Pivetta,FF,0.20002096436058633,0.3277428371767994,0.29559748427672955,0.22571628232005592,0.1509433962264151,1431.0,0.1603646846323446,Four-seam Fastball
38410,Nick Pivetta,CH,-0.09657407407407403,0.5185185185185185,0.14814814814814814,0.10185185185185185,0.23148148148148148,108.0,0.12765397399004674,Changeup
38414,Nick Pivetta,SL,0.14722943722943743,0.4069264069264069,0.27056277056277056,0.14935064935064934,0.17316017316017315,462.0,0.20810453817692648,Slider
38421,Nick Pivetta,CU,0.20125550660793007,0.36784140969163,0.3524229074889868,0.1145374449339207,0.16519823788546256,454.0,0.17778582610313318,Curveball
38428,Nick Pivetta,FT,0.14341650671785053,0.3646833013435701,0.2418426103646833,0.2456813819577735,0.14779270633397312,521.0,0.09296613721316117,Two-seam Fastball
41384,Tommy Layne,FC,0.19799999999999976,0.3888888888888889,0.32222222222222224,0.17777777777777778,0.1111111111111111,90.0,0.1565383301837312,Cutter
41385,Tommy Layne,SL,0.18421052631578963,0.4473684210526316,0.34210526315789475,0.07894736842105263,0.13157894736842105,38.0,0.20810453817692648,Slider
41389,Tommy Layne,FT,-0.17235294117647051,0.45098039215686275,0.09803921568627451,0.1568627450980392,0.29411764705882354,51.0,0.09296613721316117,Two-seam Fastball
41391,Tommy Layne,CH,0.12714285714285717,0.34285714285714286,0.22857142857142856,0.2,0.22857142857142856,35.0,0.12765397399004674,Changeup
41392,Tommy Layne,CU,-0.15636363636363634,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.2727272727272727,11.0,0.17778582610313318,Curveball
41394,Tommy Layne,FF,0.14875,0.4375,0.375,0.0625,0.125,16.0,0.1603646846323446,Four-seam Fastball
41625,Luis Cessa,SL,0.2689795918367343,0.3469387755102041,0.37244897959183676,0.12244897959183673,0.15816326530612246,196.0,0.20810453817692648,Slider
41626,Luis Cessa,FF,0.08570422535211261,0.4014084507042254,0.2605633802816901,0.16549295774647887,0.17253521126760563,284.0,0.1603646846323446,Four-seam Fastball
41628,Luis Cessa,CH,0.03804511278195494,0.39849624060150374,0.21052631578947367,0.15789473684210525,0.23308270676691728,133.0,0.12765397399004674,Changeup
41629,Luis Cessa,CU,0.31999999999999973,0.2833333333333333,0.43333333333333335,0.15,0.13333333333333333,60.0,0.17778582610313318,Curveball
42299,Jordan Montgomery,FF,0.10061338289962786,0.34572490706319703,0.24907063197026022,0.20446096654275092,0.20074349442379183,538.0,0.1603646846323446,Four-seam Fastball
42301,Jordan Montgomery,CU,0.3005867346938785,0.3354591836734694,0.39540816326530615,0.1326530612244898,0.1364795918367347,784.0,0.17778582610313318,Curveball
42306,Jordan Montgomery,SL,0.14831550802139035,0.3663101604278075,0.26737967914438504,0.17647058823529413,0.18983957219251338,374.0,0.20810453817692648,Slider
42310,Jordan Montgomery,FT,0.07571839080459733,0.4051724137931034,0.25,0.16522988505747127,0.17959770114942528,696.0,0.09296613721316117,Two-seam Fastball
42322,Jordan Montgomery,CH,0.13793760831889137,0.35528596187175043,0.2738301559792028,0.16291161178509533,0.20797227036395147,577.0,0.12765397399004674,Changeup
45268,Luis Garcia,FF,0.06887240356083052,0.29673590504451036,0.2344213649851632,0.19881305637982197,0.27002967359050445,337.0,0.1603646846323446,Four-seam Fastball
